URL;Name;Rating;Address
https://www.google.com/maps/place/Lapangan+bulutangkis/data=!4m7!3m6!1s0x2e69c5930e42def7:0x1e647938e0b3d97b!8m2!3d-6.5529761!4d106.7864988!16s%2Fg%2F11t64v97js!19sChIJ995CDpPFaS4Re9mz4Dh5ZB4?authuser=0&hl=id&rclk=1;Lapangan bulutangkis;5,0;Lapangan Bulutangkis · CQWP+RH5, Gg. Kp. Sawah Sukadamai
https://www.google.com/maps/place/Lapangan+bulutangkis/data=!4m7!3m6!1s0x2e69c5930e42def7:0x1e647938e0b3d97b!8m2!3d-6.5529761!4d106.7864988!16s%2Fg%2F11t64v97js!19sChIJ995CDpPFaS4Re9mz4Dh5ZB4?authuser=0&hl=id&rclk=1;Lapangan bulutangkis;5,0;Lapangan Bulutangkis · CQWP+RH5, Gg. Kp. Sawah Sukadamai
https://www.google.com/maps/place/Lapangan+bulutangkis/data=!4m7!3m6!1s0x2e69c5930e42def7:0x1e647938e0b3d97b!8m2!3d-6.5529761!4d106.7864988!16s%2Fg%2F11t64v97js!19sChIJ995CDpPFaS4Re9mz4Dh5ZB4?authuser=0&hl=id&rclk=1;Lapangan bulutangkis;5,0;Lapangan Bulutangkis · CQWP+RH5, Gg. Kp. Sawah Sukadamai
https://www.google.com/maps/place/Lapangan+bulutangkis/data=!4m7!3m6!1s0x2e69c5930e42def7:0x1e647938e0b3d97b!8m2!3d-6.5529761!4d106.7864988!16s%2Fg%2F11t64v97js!19sChIJ995CDpPFaS4Re9mz4Dh5ZB4?authuser=0&hl=id&rclk=1;Lapangan bulutangkis;5,0;Lapangan Bulutangkis · CQWP+RH5, Gg. Kp. Sawah Sukadamai
https://www.google.com/maps/place/Lapangan+bulutangkis/data=!4m7!3m6!1s0x2e69c5930e42def7:0x1e647938e0b3d97b!8m2!3d-6.5529761!4d106.7864988!16s%2Fg%2F11t64v97js!19sChIJ995CDpPFaS4Re9mz4Dh5ZB4?authuser=0&hl=id&rclk=1;Lapangan bulutangkis;5,0;Lapangan Bulutangkis · CQWP+RH5, Gg. Kp. Sawah Sukadamai
https://www.google.com/maps/place/Lapangan+bulutangkis/data=!4m7!3m6!1s0x2e69c5930e42def7:0x1e647938e0b3d97b!8m2!3d-6.5529761!4d106.7864988!16s%2Fg%2F11t64v97js!19sChIJ995CDpPFaS4Re9mz4Dh5ZB4?authuser=0&hl=id&rclk=1;Lapangan bulutangkis;5,0;Lapangan Bulutangkis · CQWP+RH5, Gg. Kp. Sawah Sukadamai
https://www.google.com/maps/place/Lapangan+bulutangkis/data=!4m7!3m6!1s0x2e69c5930e42def7:0x1e647938e0b3d97b!8m2!3d-6.5529761!4d106.7864988!16s%2Fg%2F11t64v97js!19sChIJ995CDpPFaS4Re9mz4Dh5ZB4?authuser=0&hl=id&rclk=1;Lapangan bulutangkis;5,0;Lapangan Bulutangkis · CQWP+RH5, Gg. Kp. Sawah Sukadamai
https://www.google.com/maps/place/Lapangan+bulutangkis/data=!4m7!3m6!1s0x2e69c5930e42def7:0x1e647938e0b3d97b!8m2!3d-6.5529761!4d106.7864988!16s%2Fg%2F11t64v97js!19sChIJ995CDpPFaS4Re9mz4Dh5ZB4?authuser=0&hl=id&rclk=1;Lapangan bulutangkis;5,0;Lapangan Bulutangkis · CQWP+RH5, Gg. Kp. Sawah Sukadamai
https://www.google.com/maps/place/Lapangan+bulutangkis/data=!4m7!3m6!1s0x2e69c5930e42def7:0x1e647938e0b3d97b!8m2!3d-6.5529761!4d106.7864988!16s%2Fg%2F11t64v97js!19sChIJ995CDpPFaS4Re9mz4Dh5ZB4?authuser=0&hl=id&rclk=1;Lapangan bulutangkis;5,0;Lapangan Bulutangkis · CQWP+RH5, Gg. Kp. Sawah Sukadamai
https://www.google.com/maps/place/Lapangan+bulutangkis/data=!4m7!3m6!1s0x2e69c5930e42def7:0x1e647938e0b3d97b!8m2!3d-6.5529761!4d106.7864988!16s%2Fg%2F11t64v97js!19sChIJ995CDpPFaS4Re9mz4Dh5ZB4?authuser=0&hl=id&rclk=1;Lapangan bulutangkis;5,0;Lapangan Bulutangkis · CQWP+RH5, Gg. Kp. Sawah Sukadamai
https://www.google.com/maps/place/Lapangan+bulutangkis/data=!4m7!3m6!1s0x2e69c5930e42def7:0x1e647938e0b3d97b!8m2!3d-6.5529761!4d106.7864988!16s%2Fg%2F11t64v97js!19sChIJ995CDpPFaS4Re9mz4Dh5ZB4?authuser=0&hl=id&rclk=1;Lapangan bulutangkis;5,0;Lapangan Bulutangkis · CQWP+RH5, Gg. Kp. Sawah Sukadamai
https://www.google.com/maps/place/Lapangan+bulutangkis/data=!4m7!3m6!1s0x2e69c5930e42def7:0x1e647938e0b3d97b!8m2!3d-6.5529761!4d106.7864988!16s%2Fg%2F11t64v97js!19sChIJ995CDpPFaS4Re9mz4Dh5ZB4?authuser=0&hl=id&rclk=1;Lapangan bulutangkis;5,0;Lapangan Bulutangkis · CQWP+RH5, Gg. Kp. Sawah Sukadamai
https://www.google.com/maps/place/Lapangan+bulutangkis/data=!4m7!3m6!1s0x2e69c5930e42def7:0x1e647938e0b3d97b!8m2!3d-6.5529761!4d106.7864988!16s%2Fg%2F11t64v97js!19sChIJ995CDpPFaS4Re9mz4Dh5ZB4?authuser=0&hl=id&rclk=1;Lapangan bulutangkis;5,0;Lapangan Bulutangkis · CQWP+RH5, Gg. Kp. Sawah Sukadamai
https://www.google.com/maps/place/Lapangan+bulutangkis/data=!4m7!3m6!1s0x2e69c5930e42def7:0x1e647938e0b3d97b!8m2!3d-6.5529761!4d106.7864988!16s%2Fg%2F11t64v97js!19sChIJ995CDpPFaS4Re9mz4Dh5ZB4?authuser=0&hl=id&rclk=1;Lapangan bulutangkis;5,0;Lapangan Bulutangkis · CQWP+RH5, Gg. Kp. Sawah Sukadamai
https://www.google.com/maps/place/Lapangan+bulutangkis/data=!4m7!3m6!1s0x2e69c5930e42def7:0x1e647938e0b3d97b!8m2!3d-6.5529761!4d106.7864988!16s%2Fg%2F11t64v97js!19sChIJ995CDpPFaS4Re9mz4Dh5ZB4?authuser=0&hl=id&rclk=1;Lapangan bulutangkis;5,0;Lapangan Bulutangkis · CQWP+RH5, Gg. Kp. Sawah Sukadamai
https://www.google.com/maps/place/Lapangan+bulutangkis/data=!4m7!3m6!1s0x2e69c5930e42def7:0x1e647938e0b3d97b!8m2!3d-6.5529761!4d106.7864988!16s%2Fg%2F11t64v97js!19sChIJ995CDpPFaS4Re9mz4Dh5ZB4?authuser=0&hl=id&rclk=1;Lapangan bulutangkis;5,0;Lapangan Bulutangkis · CQWP+RH5, Gg. Kp. Sawah Sukadamai
https://www.google.com/maps/place/Lapangan+bulutangkis/data=!4m7!3m6!1s0x2e69c5930e42def7:0x1e647938e0b3d97b!8m2!3d-6.5529761!4d106.7864988!16s%2Fg%2F11t64v97js!19sChIJ995CDpPFaS4Re9mz4Dh5ZB4?authuser=0&hl=id&rclk=1;Lapangan bulutangkis;5,0;Lapangan Bulutangkis · CQWP+RH5, Gg. Kp. Sawah Sukadamai
https://www.google.com/maps/place/Lapangan+bulutangkis/data=!4m7!3m6!1s0x2e69c5930e42def7:0x1e647938e0b3d97b!8m2!3d-6.5529761!4d106.7864988!16s%2Fg%2F11t64v97js!19sChIJ995CDpPFaS4Re9mz4Dh5ZB4?authuser=0&hl=id&rclk=1;Lapangan bulutangkis;5,0;Lapangan Bulutangkis · CQWP+RH5, Gg. Kp. Sawah Sukadamai
https://www.google.com/maps/place/Lapangan+bulutangkis/data=!4m7!3m6!1s0x2e69c5930e42def7:0x1e647938e0b3d97b!8m2!3d-6.5529761!4d106.7864988!16s%2Fg%2F11t64v97js!19sChIJ995CDpPFaS4Re9mz4Dh5ZB4?authuser=0&hl=id&rclk=1;Lapangan bulutangkis;5,0;Lapangan Bulutangkis · CQWP+RH5, Gg. Kp. Sawah Sukadamai
https://www.google.com/maps/place/Lapangan+bulutangkis/data=!4m7!3m6!1s0x2e69c5930e42def7:0x1e647938e0b3d97b!8m2!3d-6.5529761!4d106.7864988!16s%2Fg%2F11t64v97js!19sChIJ995CDpPFaS4Re9mz4Dh5ZB4?authuser=0&hl=id&rclk=1;Lapangan bulutangkis;5,0;Lapangan Bulutangkis · CQWP+RH5, Gg. Kp. Sawah Sukadamai
https://www.google.com/maps/place/Lapangan+bulutangkis/data=!4m7!3m6!1s0x2e69c5930e42def7:0x1e647938e0b3d97b!8m2!3d-6.5529761!4d106.7864988!16s%2Fg%2F11t64v97js!19sChIJ995CDpPFaS4Re9mz4Dh5ZB4?authuser=0&hl=id&rclk=1;Lapangan bulutangkis;5,0;Lapangan Bulutangkis · CQWP+RH5, Gg. Kp. Sawah Sukadamai
https://www.google.com/maps/place/Lapangan+bulutangkis/data=!4m7!3m6!1s0x2e69c5930e42def7:0x1e647938e0b3d97b!8m2!3d-6.5529761!4d106.7864988!16s%2Fg%2F11t64v97js!19sChIJ995CDpPFaS4Re9mz4Dh5ZB4?authuser=0&hl=id&rclk=1;Lapangan bulutangkis;5,0;Lapangan Bulutangkis · CQWP+RH5, Gg. Kp. Sawah Sukadamai
https://www.google.com/maps/place/Lapangan+bulutangkis/data=!4m7!3m6!1s0x2e69c5930e42def7:0x1e647938e0b3d97b!8m2!3d-6.5529761!4d106.7864988!16s%2Fg%2F11t64v97js!19sChIJ995CDpPFaS4Re9mz4Dh5ZB4?authuser=0&hl=id&rclk=1;Lapangan bulutangkis;5,0;Lapangan Bulutangkis · CQWP+RH5, Gg. Kp. Sawah Sukadamai
https://www.google.com/maps/place/Lapangan+bulutangkis/data=!4m7!3m6!1s0x2e69c5930e42def7:0x1e647938e0b3d97b!8m2!3d-6.5529761!4d106.7864988!16s%2Fg%2F11t64v97js!19sChIJ995CDpPFaS4Re9mz4Dh5ZB4?authuser=0&hl=id&rclk=1;Lapangan bulutangkis;5,0;Lapangan Bulutangkis · CQWP+RH5, Gg. Kp. Sawah Sukadamai
https://www.google.com/maps/place/Lapangan+bulutangkis/data=!4m7!3m6!1s0x2e69c5930e42def7:0x1e647938e0b3d97b!8m2!3d-6.5529761!4d106.7864988!16s%2Fg%2F11t64v97js!19sChIJ995CDpPFaS4Re9mz4Dh5ZB4?authuser=0&hl=id&rclk=1;Lapangan bulutangkis;5,0;Lapangan Bulutangkis · CQWP+RH5, Gg. Kp. Sawah Sukadamai
